	id	name	tweet	retweets_count	location	created	followers_count	geo	hashtags	verified	retweeted
19	1083032103044796416	Darby70861097	RT @StellaMoris1: #COVID does not make solitary confinement acceptable. Julian has been kept in a single cell for +23h/day for over eight w…	0	Third planet from the sun	20-May-2020	1415		[{'text': 'COVID', 'indices': [18, 24]}]	False	False
20	356980099	bunny32746	RT @AlexBerenson: Btw: I try not to get involved in politics, but this poll should terrify Democrats. The media is still at peak #COVID hys…	0	Florida, USA	20-May-2020	1194		[{'text': 'COVID', 'indices': [129, 135]}]	False	False
21	549619562	AimeeElizabet63	RT @alexsalvinews: Press Secretary Kayleigh McEnany calls out CNN's Chris Cuomo for criticizing Pres. Trump's use of the FDA approved drug…	0	Las Vegas, Nevada	20-May-2020	2075		[]	False	False
22	622241647	dj_polo_mac	The truth is out there...the people are waking up!! #Covid #Corona #ConspiracyTheory https://t.co/Yrw1K2o4ng	0	SOUTHSIDE A-T	20-May-2020	257		[{'text': 'Covid', 'indices': [52, 58]}, {'text': 'Corona', 'indices': [59, 66]}, {'text': 'ConspiracyTheory', 'indices': [67, 84]}]	False	False
23	2528448872	mazefire56	"How can YOU TELL if your country HAS NO PLAN?
Nobody *knows* what is coming, nor what to do about #COVID.
Forget… https://t.co/8f50EINZrw"	0	Needham MA	20-May-2020	2940		[{'text': 'COVID', 'indices': [98, 104]}]	False	False
24	1082992040059768834	whatamIdoooing	After dinner, my host mom told me that she is really appreciate to have me in the house, and asked me if I want an… https://t.co/MHp2Ga0mJ5	1		20-May-2020	314		[]	False	False
25	183109835	gary_takacs	"RT @less_insurance: Are you worried about getting back to work after the pandemic?
Listen to this Less Insurance Dependence episode by @gar…"	0	Scottsdale, AZ	20-May-2020	15397		[]	False	False
26	2996469091	KRMainEvent	RT @alexsalvinews: Press Secretary Kayleigh McEnany calls out CNN's Chris Cuomo for criticizing Pres. Trump's use of the FDA approved drug…	0	New York, NY	20-May-2020	24467		[]	False	False
27	14888439	kimber923	RT @alexsalvinews: Press Secretary Kayleigh McEnany calls out CNN's Chris Cuomo for criticizing Pres. Trump's use of the FDA approved drug…	0	Gilbert, AZ	20-May-2020	219		[]	False	False
28	1261287394063589376	RedFlags12	Incredible accomplishment! Congratulations! #redflags #redflagz #womancrusheveryday #COVID #Lawyers… https://t.co/GwhV3Vo7NU	0		20-May-2020	7		[{'text': 'redflags', 'indices': [44, 53]}, {'text': 'redflagz', 'indices': [54, 63]}, {'text': 'womancrusheveryday', 'indices': [64, 83]}, {'text': 'COVID', 'indices': [84, 90]}, {'text': 'Lawyers', 'indices': [91, 99]}]	False	False
29	4062148153	Autumn_McDo	RT @NewAmericaCA: Join us, @NewAmerica, on 5/21 at 2:30 pm PDT for a discussion on mobility, reimagining the way we #work, #COVID, #economi…	0	Oakland, CA	20-May-2020	594		[{'text': 'work', 'indices': [116, 121]}, {'text': 'COVID', 'indices': [123, 129]}]	False	False
30	1249754636090630144	HelpEachOtherOS	"#MAY20TH #COVID #staysafe Times are hard
https://t.co/Js4zx8h8gO matches people needing help with people helping lo… https://t.co/ZNcXEsdusY"	0		20-May-2020	269		[{'text': 'MAY20TH', 'indices': [0, 8]}, {'text': 'COVID', 'indices': [9, 15]}, {'text': 'staysafe', 'indices': [16, 25]}]	False	False
31	847309255417909249	mmanapo_moloi	RT @linda_VDShimora: Please try your luck people. #BloodAndWater #bloodandwaternetflix #ifb #KeaDrive #SizweVsAKA #COVID #coronavirus @moor…	0	Johannesburg, South Africa	20-May-2020	956		[{'text': 'BloodAndWater', 'indices': [50, 64]}, {'text': 'bloodandwaternetflix', 'indices': [65, 86]}, {'text': 'ifb', 'indices': [87, 91]}, {'text': 'KeaDrive', 'indices': [92, 101]}, {'text': 'SizweVsAKA', 'indices': [102, 113]}, {'text': 'COVID', 'indices': [114, 120]}, {'text': 'coronavirus', 'indices': [121, 133]}]	False	False
32	1166810239355801607	avelonia1	"Why is Karen Whitsett being ignored and suppressed by the establishment media? 
#Hydroxychloroquine cured her of… https://t.co/dS3dj6KNSd"	1		20-May-2020	234		[{'text': 'Hydroxychloroquine', 'indices': [80, 99]}]	False	False
33	268368717	TheCouchBurner	RT @StellaMoris1: #COVID does not make solitary confinement acceptable. Julian has been kept in a single cell for +23h/day for over eight w…	0	Parts Unknown	20-May-2020	1266		[{'text': 'COVID', 'indices': [18, 24]}]	False	False
